Date,daylogret
1986-04-02,0.001501213165343557
1986-04-03,0.0011545962816267288
1986-04-04,-0.0006191017195965144
1986-04-07,-0.001677548760247209
1986-04-08,-0.0010244771538995344
1986-04-09,-0.0013500443378917488
1986-04-10,0.0025178849988936663
1986-04-11,0.00030207429690044585
1986-04-14,-0.0008765611877718772
1986-04-15,-0.0022853551732028537
1986-04-16,0.0005856139801004482
1986-04-17,0.0015236528932747438
1986-04-18,-5.6090053639200523e-05
1986-04-21,-0.0009817429135571835
1986-04-22,-0.00022647270307790272
1986-04-23,-0.002660714594848341
1986-04-24,-0.00143256981197022
1986-04-25,0.0005934400067802072
1986-04-28,0.0005158169321015586
1986-04-29,0.002261308166747687
1986-04-30,0.0003416060682246264
1986-05-01,-0.0016685215013048068
1986-05-02,0.0010169875012845664
1986-05-06,-0.0013386530676619739
1986-05-07,-0.0021753224488265588
1986-05-08,-0.0006325057833348698
1986-05-09,-8.45879971299477e-05
1986-05-12,0.00018602070342037887
1986-05-13,0.0016362061935704072
1986-05-14,-0.002441535699198884
1986-05-15,-0.0015926575669540396
1986-05-16,-0.0009345879490724424
1986-05-19,0.0007102615613128721
1986-05-20,0.0010917931289690045
1986-05-21,0.000520874658925802
1986-05-22,0.0005864653633017063
1986-05-23,0.0015666919566406303
1986-05-27,-0.00044433523270935913
1986-05-28,0.0010619664923602454
1986-05-29,-0.0013226257010417808
1986-05-30,-0.0005230333127770368
1986-06-02,-0.0005338362272718627
1986-06-03,0.0004830895578901387
1986-06-04,-6.767859112321933e-05
1986-06-05,0.0009441066191966228
1986-06-06,-5.878441072206831e-05
1986-06-09,-0.0006148172122686765
1986-06-10,-0.0015467514527759201
1986-06-11,-0.0012900255578189616
1986-06-12,3.45840249689231e-05
1986-06-13,0.0009127936051369325
1986-06-16,0.0009569445034345858
1986-06-17,0.0009915532768198744
1986-06-18,0.0011506605013058022
1986-06-19,0.0008827335961967441
1986-06-20,0.0006289001373932126
1986-06-23,-0.001194424769130927
1986-06-24,0.00017493383842723888
1986-06-25,0.00037399985250729216
1986-06-26,0.000670252166863923
1986-06-27,0.0001319487407065675
1986-06-30,0.0008786854270621783
1986-07-01,0.0008965982242113086
1986-07-02,-0.0003334045493739677
1986-07-03,-4.0722175121835836e-05
1986-07-04,-0.0005552048137834424
1986-07-07,-0.001515459807227775
1986-07-08,-0.002682386796685973
1986-07-09,0.0013152013059206215
1986-07-10,0.0010102272086744883
1986-07-11,-2.4937656496080285e-05
1986-07-14,-0.0024446899745030897
1986-07-15,-0.0003655328873355278
1986-07-16,0.0003655328873355014
1986-07-17,0.0010141990236947063
1986-07-18,-0.0021141604893065184
1986-07-21,-0.0020912046706217523
1986-07-22,-8.72044742029326e-05
1986-07-23,0.0011373821058788536
1986-07-24,-0.0021448241017306834
1986-07-25,-0.0001672568069935753
1986-07-28,0.00031672413267198494
1986-07-29,0.0006134701276503274
1986-07-30,0.0008622935143638535
1986-07-31,-0.0007137851766089523
1986-08-01,0.00032260435561787373
1986-08-04,-0.0014365526380375117
1986-08-05,0.0014191307381749775
1986-08-06,-0.0018605514109706577
1986-08-07,-0.0009323061025329793
1986-08-08,-0.000285584282549725
1986-08-11,0.0014299773157807746
1986-08-12,0.001352010195546288
1986-08-13,0.0019740690713074324
1986-08-14,0.0006166745960400911
1986-08-15,0.0011646886133294253
1986-08-18,0.0005991510838631609
1986-08-19,-0.0003878383210164943
1986-08-20,1.6884743940230724e-05
1986-08-21,0.0001856261114356355
1986-08-22,2.52832744947846e-05
1986-08-26,0.0007645741407183438
1986-08-27,0.0011336077273052438
1986-08-28,0.0005792920184547225
1986-08-29,0.00199747139395634
1986-09-01,0.0009379844530098909
1986-09-02,-0.00040339230047369603
1986-09-03,0.00023412652791673184
1986-09-04,0.0007717959425659518
1986-09-05,0.0003600552065958328
1986-09-08,-0.001463001973710773
1986-09-09,0.0005487297478066617
1986-09-10,-0.000799725938289791
1986-09-11,-0.0022088161689573314
1986-09-12,-0.0023263338833745336
1986-09-15,0.0016473134956210534
1986-09-16,-0.0026535260925808005
1986-09-17,0.0011576804819394945
1986-09-18,0.00031912042287359665
1986-09-19,-0.0011630295797327218
1986-09-22,0.0014060022697973307
1986-09-23,-0.0005957371653351056
1986-09-24,-0.0005564650644725943
1986-09-25,-0.002346940815530787
1986-09-26,-0.0006308291923657809
1986-09-29,-0.0025747816665821154
1986-09-30,0.001460592249960481
1986-10-01,0.0019516905354532868
1986-10-02,-0.00044824324786920896
1986-10-03,-0.0010669794684951737
1986-10-06,0.0015668323025675608
1986-10-07,0.0011468936643165097
1986-10-08,-0.0003839237507626673
1986-10-09,0.0017643306211975129
1986-10-10,-0.0007771613585501828
1986-10-13,0.0010883013247997744
1986-10-14,-0.0016745163254157274
1986-10-15,0.0012707224516715389
1986-10-16,-0.00021084974573995846
1986-10-17,0.00042132748581762976
1986-10-20,-0.0016772499042106955
1986-10-21,8.527673835730055e-05
1986-10-22,-0.00013646993549888312
1986-10-23,-0.0014683599124653492
1986-10-24,0.0003967724943885051
1986-10-27,0.0007810636067201278
1986-10-28,-0.00022263919074135463
1986-10-29,0.001143044978373215
1986-10-30,0.0015854477797107734
1986-10-31,0.001357748267946679
1986-11-03,0.000586607484524072
1986-11-04,-0.00012369097855295357
1986-11-05,0.0005514997961956168
1986-11-06,0.0003362228269396716
1986-11-07,0.0011490803184152753
1986-11-10,-0.0005201950913257816
1986-11-11,0.00038224469398331456
1986-11-12,-0.0005208005436917883
1986-11-13,-0.000810132937025791
1986-11-14,-2.4629750757342745e-05
1986-11-17,-0.0012964464503408774
1986-11-18,-0.0009251807174734668
1986-11-19,-0.0011096416974682366
1986-11-20,0.0005392912918298721
1986-11-21,0.0011879384240888954
1986-11-24,0.0009617084588708459
1986-11-25,-0.0014287739725910692
1986-11-26,0.0011394199772385085
1986-11-27,-4.139374852709194e-05
1986-11-28,0.00034725700426537783
1986-12-01,-0.0015707020464875731
1986-12-02,0.0006424168348298902
1986-12-03,-0.0008685098925303905
1986-12-04,-0.00041981487100917534
1986-12-05,0.0002856368937647864
1986-12-08,0.000827827379414292
1986-12-09,0.0010370848350326797
1986-12-10,-0.00010744103116178656
1986-12-11,-4.961700542781427e-05
1986-12-12,-0.0003479092656848727
1986-12-15,0.0005957978437644042
1986-12-16,7.426804369980971e-05
1986-12-17,-0.0001320585288463496
1986-12-18,-0.0004716658187481567
1986-12-19,0.00013258242346315784
1986-12-22,0.00164496363607308
1986-12-23,0.0007085252314365801
1986-12-24,0.00034053392873542273
1986-12-29,0.0005251059488286081
1986-12-30,0.00012084927491083271
1986-12-31,0.0004741524644837855
1987-01-02,0.00016830744058702774
1987-01-05,-8.813033765314286e-05
1987-01-06,0.0008545166540424925
1987-01-07,0.002480461139435485
1987-01-08,0.0008463576836070019
1987-01-09,0.0014762538877325859
1987-01-12,0.00025187693893311247
1987-01-13,0.000585649712754675
1987-01-14,0.000144056236464646
1987-01-15,0.0017898364640447013
1987-01-16,0.0
1987-01-19,-0.000793796098445847
1987-01-20,3.7563699865437e-05
1987-01-21,-0.001306714172030454
1987-01-22,0.0012015037968999625
1987-01-23,0.0013307101566345813
1987-01-26,-0.0010078642537307955
1987-01-27,0.0024192239343795597
1987-01-28,-0.00016906420483766966
1987-01-29,-0.0010343380166158481
1987-01-30,0.0007544923806299246
1987-02-02,0.0017927146232960016
1987-02-03,-0.0003053923144121445
1987-02-04,0.001310444612027546
1987-02-05,0.0013885085661557704
1987-02-06,0.002275907671794713
1987-02-09,0.0008551650526036575
1987-02-10,-0.0025066122233490685
1987-02-11,0.0014698778253960402
1987-02-12,-0.001208316144173352
1987-02-13,0.0013689459527566048
1987-02-16,0.0019174702307454758
1987-02-17,0.0011069861005467837
1987-02-18,0.00067812120881516
1987-02-19,-0.0014902568667537037
1987-02-20,0.0021308393935305595
1987-02-23,-0.0014752341426735045
1987-02-24,0.0004825239907448551
1987-02-25,0.0017701482043909823
1987-02-26,0.00047329728834398234
1987-02-27,-6.654551317640085e-05
1987-03-02,0.00025931425805787023
1987-03-03,0.0010051795731254164
1987-03-04,0.00028935117657613455
1987-03-05,6.5743603765461215e-06
1987-03-06,-0.00030251665284079874
1987-03-09,-0.0016245845214160708
1987-03-10,0.0009311095674075796
1987-03-11,-0.0005511107401668596
1987-03-12,0.0006835203422933742
1987-03-13,0.0006795358916975145
1987-03-16,-0.0005406613595481377
1987-03-17,0.0009543521020844472
1987-03-18,1.9657929699343398e-05
1987-03-19,-0.0010268958371032128
1987-03-20,0.0017390626835105186
1987-03-23,0.0010052503225932707
1987-03-24,0.001488541275163154
1987-03-25,-0.000851003503131505
1987-03-26,-0.00032798860727166235
1987-03-27,0.0006934762290354864
1987-03-30,-0.002989453281372921
1987-03-31,-0.00032232283189126957
1987-04-01,-0.0016251401520459285
1987-04-02,0.0009711795364539397
1987-04-03,-0.0015067891463546317
1987-04-06,0.0016325834617057621
1987-04-07,-0.0001721700636269728
1987-04-08,-0.0006845824114937166
1987-04-09,-0.000930270710274057
1987-04-10,-0.0017671046948122189
1987-04-13,-0.001344833351704555
1987-04-14,-0.0005672579067456349
1987-04-15,0.0009186810985505802
1987-04-16,0.0018566127066440446
1987-04-21,-0.000624675218455025
1987-04-22,0.0010505115676389158
1987-04-23,0.0008470499108873467
1987-04-24,0.0022028208977008827
1987-04-27,-0.0009834640845868847
1987-04-28,0.002329589006924404
1987-04-29,0.0010670655281311396
1987-04-30,0.0007635359772716894
1987-05-01,0.0011454525118049124
1987-05-05,-0.0002154913180871466
1987-05-06,0.0013497256214925679
1987-05-07,-0.0005405318057943487
1987-05-08,0.0030219213930804192
1987-05-11,0.002236716127002984
1987-05-12,-0.0012102207798800654
1987-05-13,0.0012162312513545781
1987-05-14,0.000994872765540579
1987-05-15,0.0005773801488129555
1987-05-18,0.00014242038064484887
1987-05-19,0.0013090115006269961
1987-05-20,-0.002387411425617797
1987-05-21,-0.0012216103154951456
1987-05-22,0.0008318632721283037
1987-05-26,-0.0008500169991103033
1987-05-27,-0.00046684748152981065
1987-05-28,0.0007086231016978467
1987-05-29,0.0027209593041610603
1987-06-01,0.0014765168920952414
1987-06-02,-0.0005017531334976441
1987-06-03,0.0009201501896171098
1987-06-04,-0.0012363422951074455
1987-06-05,0.0008528758769798697
1987-06-08,-2.329064848761148e-05
1987-06-09,0.0021224256996700843
1987-06-10,-0.0005211860928829004
1987-06-11,-0.0003910193390880313
1987-06-12,0.0022924617131196597
1987-06-15,0.0010173884745546936
1987-06-16,7.831143809929176e-05
1987-06-17,0.0006357288980864145
1987-06-18,-0.0015227213874713583
1987-06-19,-0.0015375371771419212
1987-06-22,-0.0012346717772739211
1987-06-23,0.00120038998993714
1987-06-24,0.0010521617361912527
1987-06-25,-0.00038562090791545873
1987-06-26,0.0007981556853830904
1987-06-29,-0.00011287469528494837
1987-06-30,-0.00029399337641157974
1987-07-01,-0.0008124057340001735
1987-07-02,0.0015628474394599131
1987-07-03,0.001713688482477437
1987-07-06,0.0013110448257976485
1987-07-07,0.0007370263602549149
1987-07-08,-0.0004634981386091953
1987-07-09,0.0007678408197964669
1987-07-10,0.0005954505173115503
1987-07-13,0.0002480922203062038
1987-07-14,0.0008801071919677995
1987-07-15,0.0008627471518819116
1987-07-16,0.0012767279167671542
1987-07-17,-0.0007738212564978423
1987-07-20,-0.0014886774871307818
1987-07-21,-0.0005471765288335359
1987-07-22,-0.0025008421448203606
1987-07-23,-0.0002366034308490113
1987-07-24,0.00036844138551563667
1987-07-27,-0.0007159794232977395
1987-07-28,0.0014274957867801783
1987-07-29,0.0012588681900225732
1987-07-30,-0.0006819700665384683
1987-07-31,-0.0005223494435014657
1987-08-03,-0.0014599391685434654
1987-08-04,-0.001473255211426129
1987-08-05,0.0005358956007304898
1987-08-06,-0.003162085401917907
1987-08-07,-0.002033202616819478
1987-08-10,0.0009286531395561474
1987-08-11,0.0019032955377947074
1987-08-12,0.0006067482866240111
1987-08-13,0.00022599456809849552
1987-08-14,0.0002987461574545025
1987-08-17,0.0
1987-08-18,-0.0040450476708061445
1987-08-19,-0.0015972879103116828
1987-08-20,-0.0007296580280312075
1987-08-21,0.0012135329026843674
1987-08-24,0.0011309098389587606
1987-08-25,0.0013333280253734654
1987-08-26,8.642038349795694e-05
1987-08-27,-0.00021906103946882892
1987-08-28,0.00022481164802848645
1987-09-01,0.0013226530236743637
1987-09-02,-0.0013341685903510534
1987-09-03,0.001066295277436272
1987-09-04,0.0003873521579612534
1987-09-07,0.0004937057703846873
1987-09-08,-0.0004880134586679161
1987-09-09,-0.0014823743494570094
1987-09-10,0.00023593477146924334
1987-09-11,0.00045898388383043516
1987-09-14,0.0006053420503832468
1987-09-15,-0.00041654246029642716
1987-09-16,0.0008712917691332618
1987-09-17,0.0013927455002309976
1987-09-18,0.0013261486785471849
1987-09-21,0.0003595232615783336
1987-09-22,7.728249466310851e-05
1987-09-23,0.0008905439042931688
1987-09-24,-0.002155789573527809
1987-09-25,0.001617905165264101
1987-09-28,0.001394374539303608
1987-09-29,1.0866531566593122e-05
1987-09-30,-0.00012506088147735625
1987-10-01,0.0004235581531407452
1987-10-02,0.0004543782706975701
1987-10-05,0.00019418782515426408
1987-10-06,-0.0009688107362493002
1987-10-07,-0.00044110901028428804
1987-10-08,0.0008534559007472221
1987-10-09,-0.0004884621627719362
1987-10-12,-0.0015331757175846238
1987-10-13,0.0006431528701289319
1987-10-14,-0.0015063726377605657
1987-10-15,-0.001172411752662914
1987-10-16,0.0
1987-10-19,-0.014936787961969202
1987-10-20,-0.017230437360009617
1987-10-21,0.010083110722753107
1987-10-22,-0.0077663057620637925
1987-10-23,-0.002791641788326849
1987-10-26,-0.008562675831922998
1987-10-27,0.0015721240078878204
1987-10-28,-0.003644267118025739
1987-10-29,0.001904176024319373
1987-10-30,0.005306219043395789
1987-11-02,-0.0020146021969716546
1987-11-03,-0.005562368046607945
1987-11-04,-0.00379659462925302
1987-11-05,0.0025582100221269942
1987-11-06,-0.0014932557026033078
1987-11-09,-0.004734208412788571
1987-11-10,0.0007187497338233203
1987-11-11,0.005549927570125704
1987-11-12,0.005097534229110683
1987-11-13,-0.0019261328911216466
1987-11-16,0.0005204310941122446
1987-11-17,-0.001989899534227459
1987-11-18,0.0002921068553485483
1987-11-19,-0.002010529353065442
1987-11-20,-0.0005038462965597615
1987-11-23,0.002027127920437472
1987-11-24,0.002528069316474514
1987-11-25,-0.0020084073562982576
1987-11-26,-0.00027578836993690924
1987-11-27,-0.000741296228718498
1987-11-30,-0.006008015709871532
1987-12-01,-0.00012037741053061386
1987-12-02,0.001010820622985373
1987-12-03,-0.0001621841982697878
1987-12-04,-0.00048787771598207826
1987-12-07,0.0013050765846786083
1987-12-08,0.002218869972930479
1987-12-09,0.0012343184685040432
1987-12-10,-0.0016346940585263941
1987-12-11,0.002644063444082002
1987-12-14,8.168777381167905e-05
1987-12-15,0.0014124551067049424
1987-12-16,0.0015871039932221574
1987-12-17,0.0012986671696706658
1987-12-18,0.0008475196511728348
1987-12-21,0.0025679404664176184
1987-12-22,-0.00021442667243201188
1987-12-23,0.0018254740872832838
1987-12-24,0.0014775757734782028
1987-12-29,-0.00462112993424076
1987-12-30,0.002264768273616343
1987-12-31,-0.0035428484086167567
1988-01-05,0.005787353398371551
1988-01-06,-0.0001866641549637792
1988-01-07,7.470423728056604e-06
1988-01-08,-0.0010356697528988233
1988-01-11,-0.0009992366961261631
1988-01-12,-0.0016073272557045864
1988-01-13,-0.0004478038682595352
1988-01-14,0.0007710294621803197
1988-01-15,0.0032816421301854076
1988-01-18,0.00024640036662707985
1988-01-19,-0.0016524598452210219
1988-01-20,-0.0011553721923617149
1988-01-21,-0.0004285389199533872
1988-01-22,0.0018030671233489099
1988-01-25,-0.0006586932707328788
1988-01-26,0.000386580611387857
1988-01-27,-0.00015903123147019673
1988-01-28,0.0014085840679381723
1988-01-29,0.000515522295916007
1988-02-01,-0.0010408289723682711
1988-02-02,-0.00018817830704013645
1988-02-03,-0.0006117667530910058
1988-02-04,4.542332089673212e-05
1988-02-05,-0.002223505218381044
1988-02-08,-0.0033879030158628235
1988-02-09,0.001003762006913141
1988-02-10,0.0008860228134972596
1988-02-11,0.0008794391434201266
1988-02-12,0.00032520636148820415
1988-02-15,0.0004014018909428466
1988-02-16,-0.000331828337514605
1988-02-17,0.00101570341972452
1988-02-18,-0.0009230086114956686
1988-02-19,-0.0004874747231454761
1988-02-22,0.0013415053856282615
1988-02-23,0.000817458233092596
1988-02-24,0.0001673714213502632
1988-02-25,0.0016833088701175773
1988-02-26,-0.0011977429910812974
1988-02-29,0.00017401627539847048
1988-03-01,0.000986246633468387
1988-03-02,0.001992300652147331
1988-03-03,0.000338604704368145
1988-03-04,0.0015480078550929256
1988-03-07,-0.0011884041366199383
1988-03-08,-0.00023471972167762894
1988-03-09,2.2028809034595817e-05
1988-03-10,0.001408347105617328
1988-03-11,-0.0016802856426035356
1988-03-14,0.0005798556771820328
1988-03-15,0.0012381693952950956
1988-03-16,-0.000785092373042384
1988-03-17,0.00017491993204950325
1988-03-18,0.0019787326004873504
1988-03-21,-0.0010357593607986189
1988-03-22,-0.00041252219294807274
1988-03-23,-0.0002322354326454768
1988-03-24,-0.0036519909481382003
1988-03-25,-0.0011142667137424684
1988-03-28,-0.0016300208276629057
1988-03-29,0.0014180193456714435
1988-03-30,-0.0006230470732313599
1988-03-31,-0.0011021605426802948
1988-04-05,-0.00037739911909671334
1988-04-06,0.0005694853691359938
1988-04-07,0.0012220089988728344
1988-04-08,0.0014123640281467817
1988-04-11,0.002289974645690173
1988-04-12,-0.00038350278016952575
1988-04-13,0.0003761412328668451
1988-04-14,-0.0017208753574151192
1988-04-15,-0.000644349725394774
1988-04-18,0.0006891805576593629
1988-04-19,0.0008261713173972191
1988-04-20,-0.0009008866872495834
1988-04-21,0.00038055205979827894
1988-04-22,-0.0015221023294879937
1988-04-25,0.0004519313338367514
1988-04-26,0.00173134519553453
1988-04-27,0.00040674077963995833
1988-04-28,-0.00014035337132430647
1988-04-29,-0.00016272717041866517
1988-05-03,0.00036949726965465374
1988-05-04,-0.0009259272912550873
1988-05-05,-0.0003873372752710335
1988-05-06,0.0008623237791931763
1988-05-09,-0.00046010874311746083
1988-05-10,-0.00017114875890754172
1988-05-11,-0.002696454072407567
1988-05-12,0.0011750385135281018
1988-05-13,0.0007144408728309127
1988-05-16,-0.0003905314191142557
1988-05-17,0.0009440506796071248
1988-05-18,-0.0008688489881726566
1988-05-19,-0.001284996719635364
1988-05-20,0.0007273632031072481
1988-05-23,-0.0006741687802991995
1988-05-24,0.0016295758889350118
1988-05-25,0.0003740278215745437
1988-05-26,-0.000194344452408081
1988-05-27,-0.00011976455753629084
1988-05-31,5.989749528925586e-05
1988-06-01,0.001576185399690495
1988-06-02,0.00033924152410090737
1988-06-03,0.000653572635207903
1988-06-06,0.0009844999947023092
1988-06-07,-0.0009112905740642763
1988-06-08,0.0005840395529447703
1988-06-09,0.0009645889933549304
1988-06-10,0.0005979714602124301
1988-06-13,-0.0007931461158103072
1988-06-14,0.0019657796285924667
1988-06-15,0.0002203526105808442
1988-06-16,-0.0005266755580617355
1988-06-17,-0.0008447594808177011
1988-06-20,-0.00043909087872626834
1988-06-21,0.0011553784442981815
1988-06-22,0.001363128780317601
1988-06-23,-2.8238971858615394e-05
1988-06-24,-0.0005378033968332952
1988-06-27,-0.0021328965218936177
1988-06-28,0.0011070771710767608
1988-06-29,-0.00012886406211522623
1988-06-30,0.00017893480066294174
1988-07-01,4.290201413252535e-05
1988-07-04,-0.0007315032880570326
1988-07-05,0.0004881811881786032
1988-07-06,0.001083924481304827
1988-07-07,-0.001033789528562491
1988-07-08,0.0015437476508246037
1988-07-11,-2.826613213714732e-05
1988-07-12,-0.0013008448859574623
1988-07-13,0.0009113971125424129
1988-07-14,-0.0005687900982189395
1988-07-15,-0.00012836251749686098
1988-07-18,-0.0008737084936904482
1988-07-19,-0.0003239206216790774
1988-07-20,0.001603614705746693
1988-07-21,-0.00019925230974759457
1988-07-22,-0.0014043623959992923
1988-07-25,-0.0004549994865284385
1988-07-26,-5.790718076504386e-05
1988-07-27,0.00022422480100889092
1988-07-28,3.612408149058673e-05
1988-07-29,0.0008851640460909885
1988-08-01,0.0006149534757239279
1988-08-02,-0.00047881175120811166
1988-08-03,0.0006854570776535942
1988-08-04,0.00032703234128713586
1988-08-05,0.0004393510840553687
1988-08-08,7.0710131404549875e-06
1988-08-09,-0.0009515737953383085
1988-08-10,-0.0016298207087427948
1988-08-11,-0.0003403048135000936
1988-08-12,0.0005930801394382663
1988-08-15,-0.0019348747535311598
1988-08-16,0.0006217586505924314
1988-08-17,0.0004078373065906168
1988-08-18,0.0002179042099909253
1988-08-19,0.0007522878322015227
1988-08-22,-0.0008684513307516078
1988-08-23,-0.0010506900826276237
1988-08-24,9.523508598246707e-05
1988-08-25,-0.002891291123181153
1988-08-26,-0.0007151708537999002
1988-08-30,-0.001206750814626228
1988-08-31,-9.158440713805413e-05
1988-09-01,-0.0017768706890397207
1988-09-02,0.0012642499679320356
1988-09-05,0.0013418666811040219
1988-09-06,0.0002650397949458497
1988-09-07,-0.0009035766439451752
1988-09-08,-0.001248995637672691
1988-09-09,-0.00010789637940778324
1988-09-12,0.0004770686559738851
1988-09-13,0.0008950723716785632
1988-09-14,0.0006687636904709563
1988-09-15,0.0003178595158323076
1988-09-16,-0.00019667312495657646
1988-09-19,-0.0005159063105329883
1988-09-20,0.0009240016878634198
1988-09-21,0.001848852516721202
1988-09-22,-0.0006031179998240298
1988-09-23,0.000275883747240565
1988-09-26,2.2334759132273803e-05
1988-09-27,0.001133769475197168
1988-09-28,0.0003313922238166352
1988-09-29,0.0012071760474222154
1988-09-30,-0.00018211039287418645
1988-10-03,-0.0017553664624507437
1988-10-04,0.0003472782773276058
1988-10-05,0.001393510713380537
1988-10-06,0.0009150868691575293
1988-10-07,0.000418841161839952
1988-10-10,-4.325794428496158e-05
1988-10-11,-0.0004189958030342139
1988-10-12,-0.001749862982956631
1988-10-13,0.0011985470426997779
1988-10-14,0.0007176452228400096
1988-10-17,0.001393695703897533
1988-10-18,-0.00021444039478739064
1988-10-19,0.0003928416367681898
1988-10-20,0.00012828448571490644
1988-10-21,-0.0003566832677433073
1988-10-24,-0.0007813520271080242
1988-10-25,-0.00011513111791396947
1988-10-26,0.0002804317042585774
1988-10-27,0.00010050879475498621
1988-10-28,0.0004512225216900326
1988-10-31,-0.00042969299320508303
1988-11-01,0.00038679621226981844
1988-11-02,-0.001048735965255626
1988-11-03,-0.0004047502521698286
1988-11-04,-0.00023916425242599264
1988-11-07,-0.0010640332323761943
1988-11-08,0.0015202024436312344
1988-11-09,-0.0010817646418293998
1988-11-10,-0.00018248369942376933
1988-11-11,-0.0015071465570866802
1988-11-14,-0.0006231750025137011
1988-11-15,0.0005935815775948562
1988-11-16,0.00036947404361681123
1988-11-17,0.0011964841610067364
1988-11-18,-1.460374527053681e-05
1988-11-21,-0.0009018594725622915
1988-11-22,0.0007483747844922817
1988-11-23,0.0011499070760370125
1988-11-24,-0.0002900547017993482
1988-11-25,-0.002821560721308702
1988-11-28,-0.0009857445489518048
1988-11-29,0.0004042599180964035
1988-11-30,0.00041032332268919544
1988-12-01,-0.0010247494495766016
1988-12-02,-0.0010337271324119073
1988-12-05,-0.00025795749380063294
1988-12-06,0.00043970670963765896
1988-12-07,0.0003249264866255259
1988-12-08,-0.0010459880891379877
1988-12-09,-0.0005800358760933949
1988-12-12,-0.0001837652030671733
1988-12-13,0.0003595982233041226
1988-12-14,0.00026707909113372354
1988-12-15,0.0005399379467179333
1988-12-16,0.000794000590201805
1988-12-19,-0.0002414116869163584
1988-12-20,0.0005199389500124171
1988-12-21,-0.00036145622334913293
1988-12-22,-0.0002945000483911568
1988-12-23,0.00040004006017548016
1988-12-28,0.0010278066474407965
1988-12-29,0.0011669384571829581
1988-12-30,-0.0007642650222839652
1989-01-03,-0.0007692482997821624
1989-01-04,0.0007618057332148048
1989-01-05,0.00048290862900844255
1989-01-06,0.0008716370405363859
1989-01-09,0.0014772810170205384
1989-01-10,0.0003265837882264347
1989-01-11,-0.00013778195486738694
1989-01-12,0.0012127007208947863
1989-01-13,0.0008015538370702847
1989-01-16,0.0006898102806108989
1989-01-17,-0.00029107882866211024
1989-01-18,0.0017216731335343682
1989-01-19,0.001302549692055313
1989-01-20,0.00046317500781922305
1989-01-23,0.0004957022437027514
1989-01-24,0.001121314310521696
1989-01-25,-0.0001429810857264489
1989-01-26,0.0014085422605391797
1989-01-27,0.003062399019382992
1989-01-30,0.00240083662005514
1989-01-31,0.0005701640905990821
1989-02-01,-0.0007758581434376315
1989-02-02,0.00023780008772911318
1989-02-03,0.0016890116157397771
1989-02-06,-0.001631241574475537
1989-02-07,0.0018146009533049885
1989-02-08,0.0014689076404649601
1989-02-09,-0.0010715899915956016
1989-02-10,-0.0014571571402903576
1989-02-13,-0.0015015525353960556
1989-02-14,0.0010544076343645895
1989-02-15,-0.00010245341759732941
1989-02-16,-0.0008809254563401332
1989-02-17,0.000585886236930076
1989-02-20,0.001461411477798887
1989-02-21,-0.00030480200380075497
1989-02-22,-0.001748956805364815
1989-02-23,-0.0011090799203613223
1989-02-24,0.00018883896821159213
1989-02-27,-0.0014930009258053208
1989-02-28,0.00037505609373396603
1989-03-01,0.0012350031650148505
1989-03-02,0.0011898358977343731
1989-03-03,0.0012477937763182487
1989-03-06,0.0008623773059800335
1989-03-07,0.0006739943970767874
1989-03-08,-1.2559087789508245e-05
1989-03-09,-0.00046577013913250327
1989-03-10,0.0005850494526978753
